,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
36,2,0,709452584.0,343800.0,23.8,1,1.0,12.0,2544.0,1992.0
37,0,0,709452584.0,263700.0,23.8,1,1.0,9.0,2544.0,1992.0
38,4,0,709452584.0,159500.0,23.8,1,1.0,5.0,2544.0,1992.0
39,1,0,709452584.0,245500.0,23.8,1,1.0,7.0,2544.0,1992.0
40,0,0,709452584.0,292400.0,23.8,0,1.0,7.0,2544.0,1992.0
41,1,0,709452584.0,267400.0,23.8,0,1.0,4.0,2544.0,1992.0
42,2,0,709452584.0,323100.0,23.8,0,1.0,2.0,2544.0,1992.0
43,4,0,709452584.0,164900.0,23.8,0,1.0,1.0,2544.0,1992.0
44,3,0,709452584.0,336700.0,23.8,0,0.0,0.0,2544.0,1992.0
45,5,0,709452584.0,38700.0,23.8,0,0.0,0.0,2544.0,1992.0
46,3,0,709452584.0,362900.0,23.8,1,0.0,0.0,2544.0,1992.0
47,5,0,709452584.0,23900.0,23.8,1,0.0,0.0,2544.0,1992.0
48,0,0,1228071038.0,243300.0,30.2,1,1.0,18.0,2544.0,1993.0
49,4,0,1228071038.0,165000.0,30.2,1,1.0,7.0,2544.0,1993.0
50,5,0,1228071038.0,24200.0,30.2,1,1.0,1.0,2544.0,1993.0
51,1,0,1228071038.0,230100.0,30.2,1,1.0,9.0,2544.0,1993.0
52,0,0,1228071038.0,285300.0,30.2,0,1.0,10.0,2544.0,1993.0
53,2,0,1228071038.0,350300.0,30.2,1,1.0,10.0,2544.0,1993.0
54,1,0,1228071038.0,261800.0,30.2,0,1.0,7.0,2544.0,1993.0
55,2,0,1228071038.0,331200.0,30.2,0,1.0,7.0,2544.0,1993.0
56,4,0,1228071038.0,169500.0,30.2,0,1.0,2.0,2544.0,1993.0
57,3,0,1228071038.0,340300.0,30.2,0,1.0,1.0,2544.0,1993.0
58,3,0,1228071038.0,367000.0,30.2,1,1.0,1.0,2544.0,1993.0
59,5,0,1228071038.0,39300.0,30.2,0,0.0,0.0,2544.0,1993.0
60,5,0,1985673798.0,24600.0,50.5,1,1.0,2.0,2544.0,1994.0
61,4,0,1985673798.0,171400.0,50.5,1,1.0,11.0,2544.0,1994.0
62,5,0,1985673798.0,39900.0,50.5,0,1.0,2.0,2544.0,1994.0
63,1,0,1985673798.0,231400.0,50.5,1,1.0,6.0,2544.0,1994.0
64,2,0,1985673798.0,362800.0,50.5,1,1.0,9.0,2544.0,1994.0
65,0,0,1985673798.0,242200.0,50.5,1,1.0,6.0,2544.0,1994.0
66,0,0,1985673798.0,282600.0,50.5,0,1.0,6.0,2544.0,1994.0
67,1,0,1985673798.0,261100.0,50.5,0,1.0,4.0,2544.0,1994.0
68,2,0,1985673798.0,342500.0,50.5,0,1.0,2.0,2544.0,1994.0
69,4,0,1985673798.0,174600.0,50.5,0,1.0,1.0,2544.0,1994.0
70,3,0,1985673798.0,371800.0,50.5,1,1.0,1.0,2544.0,1994.0
71,3,0,1985673798.0,344400.0,50.5,0,0.0,0.0,2544.0,1994.0
72,1,0,2424499009.0,232900.0,69.1,1,1.0,13.0,2544.0,1995.0
73,4,0,2424499009.0,178000.0,69.1,1,1.0,9.0,2544.0,1995.0
74,5,0,2424499009.0,40800.0,69.1,0,1.0,2.0,2544.0,1995.0
75,0,0,2424499009.0,283500.0,69.1,0,1.0,13.0,2544.0,1995.0
76,0,0,2424499009.0,241200.0,69.1,1,1.0,11.0,2544.0,1995.0
77,5,0,2424499009.0,25100.0,69.1,1,1.0,1.0,2544.0,1995.0
78,2,0,2424499009.0,375900.0,69.1,1,1.0,14.0,2544.0,1995.0
79,1,0,2424499009.0,264000.0,69.1,0,1.0,7.0,2544.0,1995.0
80,2,0,2424499009.0,356400.0,69.1,0,1.0,8.0,2544.0,1995.0
81,3,0,2424499009.0,376500.0,69.1,1,1.0,6.0,2544.0,1995.0
82,4,0,2424499009.0,180400.0,69.1,0,1.0,2.0,2544.0,1995.0
83,3,0,2424499009.0,348700.0,69.1,0,1.0,2.0,2544.0,1995.0
84,5,0,3314898292.0,25400.0,82.7,1,1.0,2.0,2544.0,1996.0
85,0,0,3314898292.0,243600.0,82.7,1,1.0,17.0,2544.0,1996.0
86,1,0,3314898292.0,235300.0,82.7,1,1.0,14.0,2544.0,1996.0
87,0,0,3314898292.0,287700.0,82.7,0,1.0,16.0,2544.0,1996.0
88,5,0,3314898292.0,41200.0,82.7,0,1.0,2.0,2544.0,1996.0
89,1,0,3314898292.0,267900.0,82.7,0,1.0,10.0,2544.0,1996.0
90,2,0,3314898292.0,379600.0,82.7,1,1.0,12.0,2544.0,1996.0
91,2,0,3314898292.0,362000.0,82.7,0,1.0,9.0,2544.0,1996.0
92,4,0,3314898292.0,179900.0,82.7,1,1.0,3.0,2544.0,1996.0
93,4,0,3314898292.0,183100.0,82.7,0,1.0,1.0,2544.0,1996.0
94,3,0,3314898292.0,380400.0,82.7,1,1.0,2.0,2544.0,1996.0
95,3,0,3314898292.0,354100.0,82.7,0,1.0,1.0,2544.0,1996.0
96,1,0,2359903108.0,236000.0,60.8,1,2.0,36.0,2544.0,1997.0
97,0,0,2359903108.0,244400.0,60.8,1,2.0,33.0,2544.0,1997.0
98,5,0,2359903108.0,25400.0,60.8,1,2.0,3.0,2544.0,1997.0
99,2,0,2359903108.0,380800.0,60.8,1,1.0,30.0,2544.0,1997.0
100,0,0,2359903108.0,294000.0,60.8,0,1.0,21.0,2544.0,1997.0
101,4,0,2359903108.0,180300.0,60.8,1,1.0,12.0,2544.0,1997.0
102,1,0,2359903108.0,273900.0,60.8,0,1.0,16.0,2544.0,1997.0
103,5,0,2359903108.0,42100.0,60.8,0,1.0,2.0,2544.0,1997.0
104,2,0,2359903108.0,370100.0,60.8,0,1.0,7.0,2544.0,1997.0
105,3,0,2359903108.0,361800.0,60.8,0,1.0,6.0,2544.0,1997.0
106,3,0,2359903108.0,381500.0,60.8,1,1.0,4.0,2544.0,1997.0
107,4,0,2359903108.0,187000.0,60.8,0,0.0,0.0,2544.0,1997.0
108,5,0,2707123772.0,25800.0,72.3,1,2.0,3.0,2544.0,1998.0
109,0,0,2707123772.0,248800.0,72.3,1,2.0,27.0,2544.0,1998.0
110,0,0,2707123772.0,295600.0,72.3,0,2.0,32.0,2544.0,1998.0
111,1,0,2707123772.0,240400.0,72.3,1,2.0,26.0,2544.0,1998.0
112,2,0,2707123772.0,388200.0,72.3,1,1.0,29.0,2544.0,1998.0
113,4,0,2707123772.0,183800.0,72.3,1,1.0,9.0,2544.0,1998.0
114,1,0,2707123772.0,275300.0,72.3,0,1.0,10.0,2544.0,1998.0
115,4,0,2707123772.0,188200.0,72.3,0,1.0,6.0,2544.0,1998.0
116,2,0,2707123772.0,372100.0,72.3,0,1.0,9.0,2544.0,1998.0
117,3,0,2707123772.0,388400.0,72.3,1,1.0,2.0,2544.0,1998.0
118,3,0,2707123772.0,363800.0,72.3,0,1.0,1.0,2544.0,1998.0
119,5,0,2707123772.0,42300.0,72.3,0,0.0,0.0,2544.0,1998.0
120,5,0,3414760915.0,25900.0,88.0,1,2.0,3.0,2544.0,1999.0
121,0,0,3414760915.0,250600.0,88.0,1,1.0,24.0,2544.0,1999.0
122,5,0,3414760915.0,42400.0,88.0,0,1.0,4.0,2544.0,1999.0
123,2,0,3414760915.0,391100.0,88.0,1,1.0,31.0,2544.0,1999.0
124,1,0,3414760915.0,242300.0,88.0,1,1.0,19.0,2544.0,1999.0
125,4,0,3414760915.0,185200.0,88.0,1,1.0,14.0,2544.0,1999.0
126,0,0,3414760915.0,296800.0,88.0,0,1.0,19.0,2544.0,1999.0
127,1,0,3414760915.0,276500.0,88.0,0,1.0,13.0,2544.0,1999.0
128,4,0,3414760915.0,188800.0,88.0,0,1.0,6.0,2544.0,1999.0
129,2,0,3414760915.0,373600.0,88.0,0,1.0,5.0,2544.0,1999.0
130,3,0,3414760915.0,365200.0,88.0,0,1.0,1.0,2544.0,1999.0
131,3,0,3414760915.0,391300.0,88.0,1,0.0,0.0,2544.0,1999.0
132,1,0,3632043908.0,232000.0,92.9,1,1.0,17.0,2544.0,2000.0
133,4,0,3632043908.0,177400.0,92.9,1,1.0,10.0,2544.0,2000.0
134,5,0,3632043908.0,37800.0,92.9,0,1.0,2.0,2544.0,2000.0
135,5,0,3632043908.0,24900.0,92.9,1,1.0,1.0,2544.0,2000.0
136,0,0,3632043908.0,263900.0,92.9,0,1.0,6.0,2544.0,2000.0
137,0,0,3632043908.0,240000.0,92.9,1,1.0,5.0,2544.0,2000.0
138,2,0,3632043908.0,332200.0,92.9,0,1.0,5.0,2544.0,2000.0
139,1,0,3632043908.0,245800.0,92.9,0,1.0,3.0,2544.0,2000.0
140,2,0,3632043908.0,374700.0,92.9,1,1.0,4.0,2544.0,2000.0
141,3,0,3632043908.0,374900.0,92.9,1,1.0,1.0,2544.0,2000.0
142,3,0,3632043908.0,324700.0,92.9,0,0.0,0.0,2544.0,2000.0
143,4,0,3632043908.0,168000.0,92.9,0,0.0,0.0,2544.0,2000.0
144,1,0,4060758804.0,206484.0,103.3,1,2.0,22.0,2544.0,2001.0
145,2,0,4060758804.0,378826.0,103.3,1,1.0,34.0,2544.0,2001.0
146,4,0,4060758804.0,196670.0,103.3,1,1.0,11.0,2544.0,2001.0
147,5,0,4060758804.0,47254.0,103.3,0,1.0,2.0,2544.0,2001.0
148,0,0,4060758804.0,256039.0,103.3,1,1.0,10.0,2544.0,2001.0
149,0,0,4060758804.0,271359.0,103.3,0,1.0,9.0,2544.0,2001.0
150,2,0,4060758804.0,370191.0,103.3,0,1.0,12.0,2544.0,2001.0
151,5,0,4060758804.0,31044.0,103.3,1,1.0,1.0,2544.0,2001.0
152,4,0,4060758804.0,189799.0,103.3,0,1.0,6.0,2544.0,2001.0
153,3,0,4060758804.0,321556.0,103.3,1,1.0,6.0,2544.0,2001.0
154,1,0,4060758804.0,222771.0,103.3,0,1.0,4.0,2544.0,2001.0
155,3,0,4060758804.0,307356.0,103.3,0,1.0,2.0,2544.0,2001.0
156,5,0,4435078648.0,31007.0,118.0,1,2.0,4.0,2544.0,2002.0
157,1,0,4435078648.0,206286.0,118.0,1,2.0,23.0,2544.0,2002.0
158,2,0,4435078648.0,382139.0,118.0,1,1.0,35.0,2544.0,2002.0
159,4,0,4435078648.0,198130.0,118.0,1,1.0,13.0,2544.0,2002.0
160,0,0,4435078648.0,263067.0,118.0,1,1.0,15.0,2544.0,2002.0
161,0,0,4435078648.0,275970.0,118.0,0,1.0,14.0,2544.0,2002.0
162,2,0,4435078648.0,375113.0,118.0,0,1.0,15.0,2544.0,2002.0
163,1,0,4435078648.0,223685.0,118.0,0,1.0,7.0,2544.0,2002.0
164,5,0,4435078648.0,47407.0,118.0,0,1.0,1.0,2544.0,2002.0
165,4,0,4435078648.0,191712.0,118.0,0,1.0,4.0,2544.0,2002.0
166,3,0,4435078648.0,304850.0,118.0,0,1.0,1.0,2544.0,2002.0
167,3,0,4435078648.0,319473.0,118.0,1,1.0,1.0,2544.0,2002.0
168,5,0,5746945913.0,49088.0,152.0,0,2.0,6.0,2544.0,2003.0
169,4,0,5746945913.0,201520.0,152.0,1,1.0,16.0,2544.0,2003.0
170,2,0,5746945913.0,386196.0,152.0,1,1.0,28.0,2544.0,2003.0
171,0,0,5746945913.0,273235.0,152.0,1,1.0,15.0,2544.0,2003.0
172,0,0,5746945913.0,283709.0,152.0,0,1.0,14.0,2544.0,2003.0
173,4,0,5746945913.0,195699.0,152.0,0,1.0,9.0,2544.0,2003.0
174,1,0,5746945913.0,205433.0,152.0,1,1.0,9.0,2544.0,2003.0
175,1,0,5746945913.0,222941.0,152.0,0,1.0,9.0,2544.0,2003.0
176,2,0,5746945913.0,381760.0,152.0,0,1.0,13.0,2544.0,2003.0
177,5,0,5746945913.0,32667.0,152.0,1,1.0,1.0,2544.0,2003.0
178,3,0,5746945913.0,313204.0,152.0,1,1.0,4.0,2544.0,2003.0
179,3,0,5746945913.0,298477.0,152.0,0,0.0,0.0,2544.0,2003.0
180,5,0,7314865176.0,35526.0,185.2,1,2.0,4.0,2544.0,2004.0
181,2,0,7314865176.0,391767.0,185.2,1,1.0,39.0,2544.0,2004.0
182,1,0,7314865176.0,203938.0,185.2,1,1.0,16.0,2544.0,2004.0
183,0,0,7314865176.0,292268.0,185.2,0,1.0,20.0,2544.0,2004.0
184,0,0,7314865176.0,286768.0,185.2,1,1.0,19.0,2544.0,2004.0
185,5,0,7314865176.0,50970.0,185.2,0,1.0,3.0,2544.0,2004.0
186,1,0,7314865176.0,222389.0,185.2,0,1.0,11.0,2544.0,2004.0
187,4,0,7314865176.0,207202.0,185.2,1,1.0,10.0,2544.0,2004.0
188,2,0,7314865176.0,391436.0,185.2,0,1.0,17.0,2544.0,2004.0
189,4,0,7314865176.0,203841.0,185.2,0,1.0,3.0,2544.0,2004.0
190,3,0,7314865176.0,286705.0,185.2,0,1.0,3.0,2544.0,2004.0
191,3,0,7314865176.0,302181.0,185.2,1,1.0,1.0,2544.0,2004.0
192,0,0,8158548717.0,281922.0,200.2,0,0.0,0.0,2544.0,2005.0
193,1,0,8158548717.0,190745.0,200.2,0,0.0,0.0,2544.0,2005.0
194,2,0,8158548717.0,386513.0,200.2,0,0.0,0.0,2544.0,2005.0
195,3,0,8158548717.0,276559.0,200.2,0,0.0,0.0,2544.0,2005.0
196,4,0,8158548717.0,210998.0,200.2,0,0.0,0.0,2544.0,2005.0
197,5,0,8158548717.0,53191.0,200.2,0,0.0,0.0,2544.0,2005.0
198,0,0,8158548717.0,281675.0,200.2,1,0.0,0.0,2544.0,2005.0
199,1,0,8158548717.0,177519.0,200.2,1,0.0,0.0,2544.0,2005.0
200,2,0,8158548717.0,380242.0,200.2,1,0.0,0.0,2544.0,2005.0
201,3,0,8158548717.0,291367.0,200.2,1,0.0,0.0,2544.0,2005.0
202,4,0,8158548717.0,214118.0,200.2,1,0.0,0.0,2544.0,2005.0
203,5,0,8158548717.0,38471.0,200.2,1,0.0,0.0,2544.0,2005.0
204,0,0,8992642349.0,283138.0,222.6,0,0.0,0.0,2544.0,2006.0
205,1,0,8992642349.0,186391.0,222.6,0,0.0,0.0,2544.0,2006.0
206,2,0,8992642349.0,388746.0,222.6,0,0.0,0.0,2544.0,2006.0
207,3,0,8992642349.0,267316.0,222.6,0,0.0,0.0,2544.0,2006.0
208,4,0,8992642349.0,215907.0,222.6,0,0.0,0.0,2544.0,2006.0
209,5,0,8992642349.0,56011.0,222.6,0,0.0,0.0,2544.0,2006.0
210,0,0,8992642349.0,286679.0,222.6,1,0.0,0.0,2544.0,2006.0
211,1,0,8992642349.0,174092.0,222.6,1,0.0,0.0,2544.0,2006.0
212,2,0,8992642349.0,379076.0,222.6,1,0.0,0.0,2544.0,2006.0
213,3,0,8992642349.0,282678.0,222.6,1,0.0,0.0,2544.0,2006.0
214,4,0,8992642349.0,219360.0,222.6,1,0.0,0.0,2544.0,2006.0
215,5,0,8992642349.0,40782.0,222.6,1,0.0,0.0,2544.0,2006.0
216,5,0,10701011897.0,42366.0,302.4,1,2.0,8.0,2544.0,2007.0
217,2,0,10701011897.0,378626.0,302.4,1,1.0,29.0,2544.0,2007.0
218,4,0,10701011897.0,224160.0,302.4,1,1.0,14.0,2544.0,2007.0
219,5,0,10701011897.0,57404.0,302.4,0,1.0,3.0,2544.0,2007.0
220,1,0,10701011897.0,172494.0,302.4,1,1.0,9.0,2544.0,2007.0
221,0,0,10701011897.0,281080.0,302.4,0,1.0,13.0,2544.0,2007.0
222,0,0,10701011897.0,288349.0,302.4,1,1.0,13.0,2544.0,2007.0
223,1,0,10701011897.0,183629.0,302.4,0,1.0,8.0,2544.0,2007.0
224,4,0,10701011897.0,221120.0,302.4,0,1.0,9.0,2544.0,2007.0
225,2,0,10701011897.0,391811.0,302.4,0,1.0,14.0,2544.0,2007.0
226,3,0,10701011897.0,272497.0,302.4,1,1.0,4.0,2544.0,2007.0
227,3,0,10701011897.0,256808.0,302.4,0,0.0,0.0,2544.0,2007.0
228,1,0,12881352688.0,172855.0,408.6,1,2.0,21.0,2544.0,2008.0
229,2,0,12881352688.0,377119.0,408.6,1,1.0,37.0,2544.0,2008.0
230,4,0,12881352688.0,228672.0,408.6,1,1.0,21.0,2544.0,2008.0
231,5,0,12881352688.0,59369.0,408.6,0,1.0,5.0,2544.0,2008.0
232,0,0,12881352688.0,276073.0,408.6,0,1.0,20.0,2544.0,2008.0
233,1,0,12881352688.0,182663.0,408.6,0,1.0,9.0,2544.0,2008.0
234,2,0,12881352688.0,393832.0,408.6,0,1.0,19.0,2544.0,2008.0
235,5,0,12881352688.0,44574.0,408.6,1,1.0,2.0,2544.0,2008.0
236,0,0,12881352688.0,286702.0,408.6,1,1.0,11.0,2544.0,2008.0
237,4,0,12881352688.0,226448.0,408.6,0,1.0,7.0,2544.0,2008.0
238,3,0,12881352688.0,262464.0,408.6,1,1.0,7.0,2544.0,2008.0
239,3,0,12881352688.0,246288.0,408.6,0,1.0,1.0,2544.0,2008.0
264,2,1,2256838858.0,332700.0,6.7,1,1.0,25.0,2474.0,1990.0
265,5,1,2256838858.0,26900.0,6.7,1,1.0,2.0,2474.0,1990.0
266,4,1,2256838858.0,183800.0,6.7,1,1.0,11.0,2474.0,1990.0
267,1,1,2256838858.0,307100.0,6.7,1,1.0,16.0,2474.0,1990.0
268,2,1,2256838858.0,358000.0,6.7,0,1.0,15.0,2474.0,1990.0
269,0,1,2256838858.0,272500.0,6.7,1,1.0,10.0,2474.0,1990.0
270,4,1,2256838858.0,224100.0,6.7,0,1.0,6.0,2474.0,1990.0
271,5,1,2256838858.0,48900.0,6.7,0,1.0,1.0,2474.0,1990.0
272,1,1,2256838858.0,320700.0,6.7,0,1.0,4.0,2474.0,1990.0
273,0,1,2256838858.0,258500.0,6.7,0,1.0,3.0,2474.0,1990.0
274,3,1,2256838858.0,316900.0,6.7,0,0.0,0.0,2474.0,1990.0
275,3,1,2256838858.0,333600.0,6.7,1,0.0,0.0,2474.0,1990.0
276,5,1,2068526522.0,28800.0,6.7,1,2.0,5.0,2474.0,1991.0
277,1,1,2068526522.0,313800.0,6.7,1,1.0,20.0,2474.0,1991.0
278,4,1,2068526522.0,247900.0,6.7,0,1.0,11.0,2474.0,1991.0
279,4,1,2068526522.0,203100.0,6.7,1,1.0,9.0,2474.0,1991.0
280,2,1,2068526522.0,348500.0,6.7,1,1.0,14.0,2474.0,1991.0
281,5,1,2068526522.0,52900.0,6.7,0,1.0,2.0,2474.0,1991.0
282,2,1,2068526522.0,396300.0,6.7,0,1.0,9.0,2474.0,1991.0
283,0,1,2068526522.0,295300.0,6.7,1,1.0,6.0,2474.0,1991.0
284,1,1,2068526522.0,342100.0,6.7,0,1.0,4.0,2474.0,1991.0
285,0,1,2068526522.0,286400.0,6.7,0,0.0,0.0,2474.0,1991.0
286,3,1,2068526522.0,349500.0,6.7,0,0.0,0.0,2474.0,1991.0
287,3,1,2068526522.0,366200.0,6.7,1,0.0,0.0,2474.0,1991.0
288,5,1,1272577456.0,28200.0,6.7,1,2.0,3.0,2474.0,1992.0
289,4,1,1272577456.0,215100.0,6.7,1,1.0,15.0,2474.0,1992.0
290,2,1,1272577456.0,360400.0,6.7,1,1.0,22.0,2474.0,1992.0
291,1,1,1272577456.0,312600.0,6.7,1,1.0,15.0,2474.0,1992.0
292,4,1,1272577456.0,263400.0,6.7,0,1.0,10.0,2474.0,1992.0
293,5,1,1272577456.0,53400.0,6.7,0,1.0,2.0,2474.0,1992.0
294,0,1,1272577456.0,300300.0,6.7,1,1.0,9.0,2474.0,1992.0
295,2,1,1272577456.0,410800.0,6.7,0,1.0,6.0,2474.0,1992.0
296,0,1,1272577456.0,290100.0,6.7,0,1.0,1.0,2474.0,1992.0
297,1,1,1272577456.0,340900.0,6.7,0,0.0,0.0,2474.0,1992.0
298,3,1,1272577456.0,358200.0,6.7,0,0.0,0.0,2474.0,1992.0
299,3,1,1272577456.0,375300.0,6.7,1,0.0,0.0,2474.0,1992.0
300,5,1,1201313201.0,53100.0,6.7,0,2.0,6.0,2474.0,1993.0
301,4,1,1201313201.0,226400.0,6.7,1,1.0,20.0,2474.0,1993.0
302,5,1,1201313201.0,28400.0,6.7,1,1.0,2.0,2474.0,1993.0
303,2,1,1201313201.0,371900.0,6.7,1,1.0,25.0,2474.0,1993.0
304,1,1,1201313201.0,305600.0,6.7,1,1.0,17.0,2474.0,1993.0
305,4,1,1201313201.0,276100.0,6.7,0,1.0,14.0,2474.0,1993.0
306,0,1,1201313201.0,304800.0,6.7,1,1.0,7.0,2474.0,1993.0
307,1,1,1201313201.0,335900.0,6.7,0,1.0,6.0,2474.0,1993.0
308,2,1,1201313201.0,424000.0,6.7,0,1.0,6.0,2474.0,1993.0
309,0,1,1201313201.0,293900.0,6.7,0,1.0,3.0,2474.0,1993.0
310,3,1,1201313201.0,364200.0,6.7,0,0.0,0.0,2474.0,1993.0
311,3,1,1201313201.0,382300.0,6.7,1,0.0,0.0,2474.0,1993.0
312,5,1,1315158670.0,28200.0,6.1,1,3.0,7.0,2474.0,1994.0
313,5,1,1315158670.0,51700.0,6.1,0,1.0,5.0,2474.0,1994.0
314,4,1,1315158670.0,235500.0,6.1,1,1.0,20.0,2474.0,1994.0
315,2,1,1315158670.0,382500.0,6.1,1,1.0,31.0,2474.0,1994.0
316,4,1,1315158670.0,286000.0,6.1,0,1.0,18.0,2474.0,1994.0
317,1,1,1315158670.0,297000.0,6.1,1,1.0,10.0,2474.0,1994.0
318,0,1,1315158670.0,308300.0,6.1,1,1.0,6.0,2474.0,1994.0
319,2,1,1315158670.0,437100.0,6.1,0,1.0,7.0,2474.0,1994.0
320,0,1,1315158670.0,297600.0,6.1,0,1.0,4.0,2474.0,1994.0
321,3,1,1315158670.0,385400.0,6.1,1,1.0,2.0,2474.0,1994.0
322,1,1,1315158670.0,326200.0,6.1,0,1.0,1.0,2474.0,1994.0
323,3,1,1315158670.0,367000.0,6.1,0,1.0,1.0,2474.0,1994.0
324,4,1,1468317350.0,242300.0,17.4,1,2.0,29.0,2474.0,1995.0
325,2,1,1468317350.0,395200.0,17.4,1,1.0,32.0,2474.0,1995.0
326,1,1,1468317350.0,289500.0,17.4,1,1.0,21.0,2474.0,1995.0
327,5,1,1468317350.0,28000.0,17.4,1,1.0,2.0,2474.0,1995.0
328,5,1,1468317350.0,51400.0,17.4,0,1.0,2.0,2474.0,1995.0
329,4,1,1468317350.0,295200.0,17.4,0,1.0,11.0,2474.0,1995.0
330,1,1,1468317350.0,313300.0,17.4,0,1.0,11.0,2474.0,1995.0
331,0,1,1468317350.0,313600.0,17.4,1,1.0,10.0,2474.0,1995.0
332,2,1,1468317350.0,453600.0,17.4,0,1.0,8.0,2474.0,1995.0
333,0,1,1468317350.0,303200.0,17.4,0,1.0,3.0,2474.0,1995.0
334,3,1,1468317350.0,388200.0,17.4,1,1.0,1.0,2474.0,1995.0
335,3,1,1468317350.0,369700.0,17.4,0,0.0,0.0,2474.0,1995.0
336,5,1,1596968913.0,27900.0,22.9,1,2.0,3.0,2474.0,1996.0
337,4,1,1596968913.0,246200.0,22.9,1,1.0,18.0,2474.0,1996.0
338,2,1,1596968913.0,409800.0,22.9,1,1.0,24.0,2474.0,1996.0
339,1,1,1596968913.0,284300.0,22.9,1,1.0,13.0,2474.0,1996.0
340,4,1,1596968913.0,301900.0,22.9,0,1.0,12.0,2474.0,1996.0
341,2,1,1596968913.0,471200.0,22.9,0,1.0,7.0,2474.0,1996.0
342,0,1,1596968913.0,320000.0,22.9,1,1.0,4.0,2474.0,1996.0
343,1,1,1596968913.0,301500.0,22.9,0,1.0,3.0,2474.0,1996.0
344,0,1,1596968913.0,310200.0,22.9,0,1.0,1.0,2474.0,1996.0
345,3,1,1596968913.0,371900.0,22.9,0,1.0,1.0,2474.0,1996.0
346,3,1,1596968913.0,390300.0,22.9,1,1.0,1.0,2474.0,1996.0
347,5,1,1596968913.0,51100.0,22.9,0,0.0,0.0,2474.0,1996.0
348,4,1,1639492424.0,246200.0,27.7,1,1.0,21.0,2474.0,1997.0
349,2,1,1639492424.0,426000.0,27.7,1,1.0,26.0,2474.0,1997.0
350,5,1,1639492424.0,51400.0,27.7,0,1.0,3.0,2474.0,1997.0
351,5,1,1639492424.0,28500.0,27.7,1,1.0,1.0,2474.0,1997.0
352,1,1,1639492424.0,282000.0,27.7,1,1.0,9.0,2474.0,1997.0
353,4,1,1639492424.0,304400.0,27.7,0,1.0,8.0,2474.0,1997.0
354,0,1,1639492424.0,327300.0,27.7,1,1.0,4.0,2474.0,1997.0
355,2,1,1639492424.0,489900.0,27.7,0,1.0,3.0,2474.0,1997.0
356,1,1,1639492424.0,294200.0,27.7,0,1.0,1.0,2474.0,1997.0
357,3,1,1639492424.0,389500.0,27.7,1,1.0,1.0,2474.0,1997.0
358,0,1,1639492424.0,316500.0,27.7,0,0.0,0.0,2474.0,1997.0
359,3,1,1639492424.0,370800.0,27.7,0,0.0,0.0,2474.0,1997.0
360,5,1,1893726437.0,29600.0,35.6,1,1.0,2.0,2474.0,1998.0
361,4,1,1893726437.0,243300.0,35.6,1,1.0,16.0,2474.0,1998.0
362,2,1,1893726437.0,445000.0,35.6,1,1.0,20.0,2474.0,1998.0
363,1,1,1893726437.0,280200.0,35.6,1,1.0,6.0,2474.0,1998.0
364,4,1,1893726437.0,302000.0,35.6,0,1.0,6.0,2474.0,1998.0
365,5,1,1893726437.0,53100.0,35.6,0,1.0,1.0,2474.0,1998.0
366,2,1,1893726437.0,509800.0,35.6,0,1.0,9.0,2474.0,1998.0
367,0,1,1893726437.0,335100.0,35.6,1,1.0,4.0,2474.0,1998.0
368,1,1,1893726437.0,289300.0,35.6,0,1.0,1.0,2474.0,1998.0
369,3,1,1893726437.0,364600.0,35.6,0,1.0,1.0,2474.0,1998.0
370,0,1,1893726437.0,322300.0,35.6,0,0.0,0.0,2474.0,1998.0
371,3,1,1893726437.0,383700.0,35.6,1,0.0,0.0,2474.0,1998.0
372,4,1,1845482181.0,238100.0,37.7,1,1.0,15.0,2474.0,1999.0
373,5,1,1845482181.0,56800.0,37.7,0,1.0,3.0,2474.0,1999.0
374,2,1,1845482181.0,464300.0,37.7,1,1.0,22.0,2474.0,1999.0
375,4,1,1845482181.0,296800.0,37.7,0,1.0,9.0,2474.0,1999.0
376,1,1,1845482181.0,279800.0,37.7,1,1.0,6.0,2474.0,1999.0
377,0,1,1845482181.0,344000.0,37.7,1,1.0,6.0,2474.0,1999.0
378,2,1,1845482181.0,530700.0,37.7,0,1.0,4.0,2474.0,1999.0
379,1,1,1845482181.0,284300.0,37.7,0,1.0,2.0,2474.0,1999.0
380,0,1,1845482181.0,329700.0,37.7,0,0.0,0.0,2474.0,1999.0
381,3,1,1845482181.0,352300.0,37.7,0,0.0,0.0,2474.0,1999.0
382,3,1,1845482181.0,371600.0,37.7,1,0.0,0.0,2474.0,1999.0
383,5,1,1845482181.0,32300.0,37.7,1,0.0,0.0,2474.0,1999.0
384,5,1,1911563665.0,37600.0,42.1,1,2.0,4.0,2474.0,2000.0
385,5,1,1911563665.0,66500.0,42.1,0,1.0,5.0,2474.0,2000.0
386,4,1,1911563665.0,234300.0,42.1,1,1.0,14.0,2474.0,2000.0
387,2,1,1911563665.0,481100.0,42.1,1,1.0,18.0,2474.0,2000.0
388,1,1,1911563665.0,283300.0,42.1,1,1.0,5.0,2474.0,2000.0
389,0,1,1911563665.0,358000.0,42.1,1,1.0,6.0,2474.0,2000.0
390,1,1,1911563665.0,280400.0,42.1,0,1.0,4.0,2474.0,2000.0
391,4,1,1911563665.0,292700.0,42.1,0,1.0,4.0,2474.0,2000.0
