,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,year
11163,25-34 years,Slovakia,20079363626.0,377351,255.2,female,2.12,8,1994
11164,5-14 years,Slovakia,20079363626.0,443362,255.2,male,0.9,4,1994
11165,5-14 years,Slovakia,20079363626.0,425114,255.2,female,0.24,1,1994
11166,75+ years,Slovakia,25733043137.0,67938,330.1,male,54.46,37,1995
11167,55-74 years,Slovakia,25733043137.0,367372,330.1,male,39.2,144,1995
11168,35-54 years,Slovakia,25733043137.0,712185,330.1,male,38.05,271,1995
11169,25-34 years,Slovakia,25733043137.0,385556,330.1,male,24.38,94,1995
11170,15-24 years,Slovakia,25733043137.0,460307,330.1,male,12.6,58,1995
11171,55-74 years,Slovakia,25733043137.0,485289,330.1,female,8.04,39,1995
11172,35-54 years,Slovakia,25733043137.0,729026,330.1,female,6.45,47,1995
11173,75+ years,Slovakia,25733043137.0,126028,330.1,female,6.35,8,1995
11174,25-34 years,Slovakia,25733043137.0,375575,330.1,female,4.79,18,1995
11175,15-24 years,Slovakia,25733043137.0,443602,330.1,female,2.03,9,1995
11176,5-14 years,Slovakia,25733043137.0,416980,330.1,female,1.2,5,1995
11177,5-14 years,Slovakia,25733043137.0,435374,330.1,male,1.15,5,1995
11178,75+ years,Slovakia,27821913815.0,70501,362.9,male,41.13,29,1996
11179,55-74 years,Slovakia,27821913815.0,366561,362.9,male,37.1,136,1996
11180,35-54 years,Slovakia,27821913815.0,723992,362.9,male,33.43,242,1996
11181,25-34 years,Slovakia,27821913815.0,384759,362.9,male,23.13,89,1996
11182,15-24 years,Slovakia,27821913815.0,466866,362.9,male,13.28,62,1996
11183,75+ years,Slovakia,27821913815.0,131422,362.9,female,7.61,10,1996
11184,35-54 years,Slovakia,27821913815.0,739024,362.9,female,6.77,50,1996
11185,55-74 years,Slovakia,27821913815.0,485389,362.9,female,6.18,30,1996
11186,25-34 years,Slovakia,27821913815.0,374451,362.9,female,2.4,9,1996
11187,5-14 years,Slovakia,27821913815.0,428880,362.9,male,1.87,8,1996
11188,15-24 years,Slovakia,27821913815.0,450138,362.9,female,1.11,5,1996
11189,5-14 years,Slovakia,27821913815.0,410453,362.9,female,0.49,2,1996
11190,75+ years,Slovakia,27660149541.0,74296,384.5,male,43.07,32,1997
11191,35-54 years,Slovakia,27660149541.0,735016,384.5,male,35.24,259,1997
11192,55-74 years,Slovakia,27660149541.0,365411,384.5,male,31.75,116,1997
11193,25-34 years,Slovakia,27660149541.0,386309,384.5,male,18.12,70,1997
11194,15-24 years,Slovakia,27660149541.0,471096,384.5,male,9.76,46,1997
11195,75+ years,Slovakia,27660149541.0,138765,384.5,female,9.37,13,1997
11196,55-74 years,Slovakia,27660149541.0,484165,384.5,female,6.61,32,1997
11197,35-54 years,Slovakia,27660149541.0,748326,384.5,female,5.88,44,1997
11198,15-24 years,Slovakia,27660149541.0,454003,384.5,female,2.2,10,1997
11199,25-34 years,Slovakia,27660149541.0,375884,384.5,female,1.86,7,1997
11200,5-14 years,Slovakia,27660149541.0,421702,384.5,male,0.24,1,1997
11201,5-14 years,Slovakia,27660149541.0,403416,384.5,female,0.0,0,1997
11202,35-54 years,Slovakia,29828899206.0,746000,418.0,male,39.54,295,1998
11203,75+ years,Slovakia,29828899206.0,77400,418.0,male,36.18,28,1998
11204,55-74 years,Slovakia,29828899206.0,364300,418.0,male,30.19,110,1998
11205,25-34 years,Slovakia,29828899206.0,390300,418.0,male,21.01,82,1998
11206,15-24 years,Slovakia,29828899206.0,473000,418.0,male,14.38,68,1998
11207,55-74 years,Slovakia,29828899206.0,482800,418.0,female,6.21,30,1998
11208,75+ years,Slovakia,29828899206.0,145500,418.0,female,6.19,9,1998
11209,35-54 years,Slovakia,29828899206.0,757700,418.0,female,5.02,38,1998
11210,15-24 years,Slovakia,29828899206.0,455200,418.0,female,1.32,6,1998
11211,25-34 years,Slovakia,29828899206.0,380100,418.0,female,1.32,5,1998
11212,5-14 years,Slovakia,29828899206.0,413300,418.0,male,0.48,2,1998
11213,5-14 years,Slovakia,29828899206.0,395500,418.0,female,0.0,0,1998
11214,75+ years,Slovakia,30415095887.0,80000,427.4,male,42.5,34,1999
11215,55-74 years,Slovakia,30415095887.0,364300,427.4,male,39.25,143,1999
11216,35-54 years,Slovakia,30415095887.0,756700,427.4,male,37.4,283,1999
11217,25-34 years,Slovakia,30415095887.0,395600,427.4,male,16.94,67,1999
11218,15-24 years,Slovakia,30415095887.0,471800,427.4,male,12.29,58,1999
11219,55-74 years,Slovakia,30415095887.0,483100,427.4,female,6.21,30,1999
11220,75+ years,Slovakia,30415095887.0,151500,427.4,female,5.94,9,1999
11221,35-54 years,Slovakia,30415095887.0,766900,427.4,female,5.74,44,1999
11222,25-34 years,Slovakia,30415095887.0,385400,427.4,female,2.59,10,1999
11223,15-24 years,Slovakia,30415095887.0,453700,427.4,female,1.98,9,1999
11224,5-14 years,Slovakia,30415095887.0,403400,427.4,male,1.24,5,1999
11225,5-14 years,Slovakia,30415095887.0,385800,427.4,female,0.0,0,1999
11226,75+ years,Slovakia,29114875622.0,82153,416.0,male,42.6,35,2000
11227,55-74 years,Slovakia,29114875622.0,365309,416.0,male,36.41,133,2000
11228,35-54 years,Slovakia,29114875622.0,767138,416.0,male,35.72,274,2000
11229,25-34 years,Slovakia,29114875622.0,403167,416.0,male,20.59,83,2000
11230,15-24 years,Slovakia,29114875622.0,469079,416.0,male,14.07,66,2000
11231,75+ years,Slovakia,29114875622.0,156671,416.0,female,9.57,15,2000
11232,35-54 years,Slovakia,29114875622.0,775726,416.0,female,8.25,64,2000
11233,55-74 years,Slovakia,29114875622.0,484667,416.0,female,8.05,39,2000
11234,15-24 years,Slovakia,29114875622.0,450931,416.0,female,2.0,9,2000
11235,25-34 years,Slovakia,29114875622.0,392452,416.0,female,1.78,7,2000
11236,5-14 years,Slovakia,29114875622.0,390756,416.0,male,0.77,3,2000
11237,5-14 years,Slovakia,29114875622.0,373764,416.0,female,0.27,1,2000
11238,75+ years,Slovakia,30703017450.0,81427,425.6,male,42.98,35,2001
11239,35-54 years,Slovakia,30703017450.0,767503,425.6,male,35.83,275,2001
11240,55-74 years,Slovakia,30703017450.0,364806,425.6,male,30.98,113,2001
11241,25-34 years,Slovakia,30703017450.0,406975,425.6,male,22.85,93,2001
11242,15-24 years,Slovakia,30703017450.0,467712,425.6,male,13.04,61,2001
11243,75+ years,Slovakia,30703017450.0,158161,425.6,female,8.85,14,2001
11244,35-54 years,Slovakia,30703017450.0,779840,425.6,female,7.05,55,2001
11245,55-74 years,Slovakia,30703017450.0,483308,425.6,female,5.17,25,2001
11246,25-34 years,Slovakia,30703017450.0,396286,425.6,female,2.78,11,2001
11247,15-24 years,Slovakia,30703017450.0,448751,425.6,female,1.56,7,2001
11248,5-14 years,Slovakia,30703017450.0,380949,425.6,male,0.79,3,2001
11249,5-14 years,Slovakia,30703017450.0,364538,425.6,female,0.0,0,2001
11250,75+ years,Slovakia,35083608131.0,83551,486.8,male,61.04,51,2002
11251,35-54 years,Slovakia,35083608131.0,770285,486.8,male,37.52,289,2002
11252,55-74 years,Slovakia,35083608131.0,370208,486.8,male,34.03,126,2002
11253,25-34 years,Slovakia,35083608131.0,418377,486.8,male,23.18,97,2002
11254,15-24 years,Slovakia,35083608131.0,461791,486.8,male,11.26,52,2002
11255,75+ years,Slovakia,35083608131.0,163273,486.8,female,9.19,15,2002
11256,55-74 years,Slovakia,35083608131.0,488427,486.8,female,5.53,27,2002
11257,35-54 years,Slovakia,35083608131.0,782131,486.8,female,4.99,39,2002
11258,25-34 years,Slovakia,35083608131.0,405949,486.8,female,2.46,10,2002
11259,15-24 years,Slovakia,35083608131.0,443566,486.8,female,2.03,9,2002
11260,5-14 years,Slovakia,35083608131.0,368205,486.8,male,0.54,2,2002
11261,5-14 years,Slovakia,35083608131.0,351821,486.8,female,0.0,0,2002
11262,35-54 years,Slovakia,46731767494.0,769641,634.4,male,44.7,344,2003
11263,55-74 years,Slovakia,46731767494.0,378888,634.4,male,35.89,136,2003
11264,75+ years,Slovakia,46731767494.0,84858,634.4,male,35.35,30,2003
11265,25-34 years,Slovakia,46731767494.0,430820,634.4,male,19.27,83,2003
11266,15-24 years,Slovakia,46731767494.0,455090,634.4,male,11.43,52,2003
11267,55-74 years,Slovakia,46731767494.0,496205,634.4,female,6.85,34,2003
11268,35-54 years,Slovakia,46731767494.0,780961,634.4,female,6.15,48,2003
11269,75+ years,Slovakia,46731767494.0,167510,634.4,female,5.37,9,2003
11270,25-34 years,Slovakia,46731767494.0,417400,634.4,female,2.4,10,2003
11271,15-24 years,Slovakia,46731767494.0,437405,634.4,female,0.91,4,2003
11272,5-14 years,Slovakia,46731767494.0,355796,634.4,male,0.84,3,2003
11273,5-14 years,Slovakia,46731767494.0,339408,634.4,female,0.0,0,2003
11274,35-54 years,Slovakia,57240535138.0,769488,760.3,male,36.78,283,2004
11275,55-74 years,Slovakia,57240535138.0,388244,760.3,male,30.65,119,2004
11276,75+ years,Slovakia,57240535138.0,86839,760.3,male,29.94,26,2004
11277,25-34 years,Slovakia,57240535138.0,442957,760.3,male,18.29,81,2004
11278,15-24 years,Slovakia,57240535138.0,447491,760.3,male,12.07,54,2004
11279,55-74 years,Slovakia,57240535138.0,504749,760.3,female,6.93,35,2004
11280,35-54 years,Slovakia,57240535138.0,779763,760.3,female,6.67,52,2004
11281,75+ years,Slovakia,57240535138.0,172563,760.3,female,5.79,10,2004
11282,25-34 years,Slovakia,57240535138.0,428962,760.3,female,1.86,8,2004
11283,15-24 years,Slovakia,57240535138.0,429591,760.3,female,1.63,7,2004
11284,5-14 years,Slovakia,57240535138.0,343265,760.3,male,0.29,1,2004
11285,5-14 years,Slovakia,57240535138.0,327298,760.3,female,0.0,0,2004
11286,75+ years,Slovakia,62697540107.0,88406,831.9,male,45.25,40,2005
11287,35-54 years,Slovakia,62697540107.0,769273,831.9,male,34.97,269,2005
11288,55-74 years,Slovakia,62697540107.0,399356,831.9,male,32.55,130,2005
11289,25-34 years,Slovakia,62697540107.0,453397,831.9,male,19.41,88,2005
11290,15-24 years,Slovakia,62697540107.0,440028,831.9,male,12.95,57,2005
11291,75+ years,Slovakia,62697540107.0,176887,831.9,female,6.22,11,2005
11292,35-54 years,Slovakia,62697540107.0,777822,831.9,female,5.91,46,2005
11293,55-74 years,Slovakia,62697540107.0,514790,831.9,female,4.08,21,2005
11294,25-34 years,Slovakia,62697540107.0,438545,831.9,female,2.05,9,2005
11295,15-24 years,Slovakia,62697540107.0,421958,831.9,female,1.66,7,2005
11296,5-14 years,Slovakia,62697540107.0,315712,831.9,female,0.32,1,2005
11297,5-14 years,Slovakia,62697540107.0,330772,831.9,male,0.0,0,2005
11298,15-24 years,Slovakia,70596729394.0,415422,909.7,female,0.0,0,2006
11299,25-34 years,Slovakia,70596729394.0,445779,909.7,female,0.0,0,2006
11300,35-54 years,Slovakia,70596729394.0,774418,909.7,female,0.0,0,2006
11301,5-14 years,Slovakia,70596729394.0,303109,909.7,female,0.0,0,2006
11302,55-74 years,Slovakia,70596729394.0,527216,909.7,female,0.0,0,2006
11303,75+ years,Slovakia,70596729394.0,180915,909.7,female,0.0,0,2006
11304,15-24 years,Slovakia,70596729394.0,433254,909.7,male,0.0,0,2006
11305,25-34 years,Slovakia,70596729394.0,461745,909.7,male,0.0,0,2006
11306,35-54 years,Slovakia,70596729394.0,767538,909.7,male,0.0,0,2006
11307,5-14 years,Slovakia,70596729394.0,317730,909.7,male,0.0,0,2006
11308,55-74 years,Slovakia,70596729394.0,412451,909.7,male,0.0,0,2006
11309,75+ years,Slovakia,70596729394.0,89792,909.7,male,0.0,0,2006
11310,15-24 years,Slovakia,86304245825.0,408500,1081.4,female,0.0,0,2007
11311,25-34 years,Slovakia,86304245825.0,450832,1081.4,female,0.0,0,2007
11312,35-54 years,Slovakia,86304245825.0,771963,1081.4,female,0.0,0,2007
11313,5-14 years,Slovakia,86304245825.0,290709,1081.4,female,0.0,0,2007
11314,55-74 years,Slovakia,86304245825.0,540800,1081.4,female,0.0,0,2007
11315,75+ years,Slovakia,86304245825.0,184796,1081.4,female,0.0,0,2007
11316,15-24 years,Slovakia,86304245825.0,425847,1081.4,male,0.0,0,2007
11317,25-34 years,Slovakia,86304245825.0,468542,1081.4,male,0.0,0,2007
11318,35-54 years,Slovakia,86304245825.0,767209,1081.4,male,0.0,0,2007
11319,5-14 years,Slovakia,86304245825.0,305241,1081.4,male,0.0,0,2007
11320,55-74 years,Slovakia,86304245825.0,426981,1081.4,male,0.0,0,2007
11321,75+ years,Slovakia,86304245825.0,91240,1081.4,male,0.0,0,2007
11322,55-74 years,Slovakia,100000000000.0,441896,1224.6,male,29.87,132,2008
11323,75+ years,Slovakia,100000000000.0,92415,1224.6,male,29.22,27,2008
11324,35-54 years,Slovakia,100000000000.0,769462,1224.6,male,28.59,220,2008
11325,25-34 years,Slovakia,100000000000.0,472801,1224.6,male,18.4,87,2008
11326,15-24 years,Slovakia,100000000000.0,417863,1224.6,male,10.05,42,2008
11327,75+ years,Slovakia,100000000000.0,188110,1224.6,female,6.38,12,2008
11328,35-54 years,Slovakia,100000000000.0,771992,1224.6,female,4.66,36,2008
11329,55-74 years,Slovakia,100000000000.0,554948,1224.6,female,4.32,24,2008
11330,15-24 years,Slovakia,100000000000.0,400609,1224.6,female,1.25,5,2008
11331,25-34 years,Slovakia,100000000000.0,453122,1224.6,female,1.1,5,2008
11332,5-14 years,Slovakia,100000000000.0,279860,1224.6,female,0.36,1,2008
11333,5-14 years,Slovakia,100000000000.0,293989,1224.6,male,0.0,0,2008
11334,75+ years,Slovakia,88945625174.0,93229,1201.1,male,37.54,35,2009
11335,55-74 years,Slovakia,88945625174.0,457071,1201.1,male,35.22,161,2009
11336,35-54 years,Slovakia,88945625174.0,774112,1201.1,male,31.26,242,2009
11337,25-34 years,Slovakia,88945625174.0,473483,1201.1,male,13.73,65,2009
11338,15-24 years,Slovakia,88945625174.0,408014,1201.1,male,9.8,40,2009
11339,55-74 years,Slovakia,88945625174.0,569666,1201.1,female,3.86,22,2009
11340,35-54 years,Slovakia,88945625174.0,774237,1201.1,female,2.71,21,2009
11341,75+ years,Slovakia,88945625174.0,190507,1201.1,female,2.62,5,2009
11342,25-34 years,Slovakia,88945625174.0,453130,1201.1,female,1.32,6,2009
11343,15-24 years,Slovakia,88945625174.0,391007,1201.1,female,1.02,4,2009
11344,5-14 years,Slovakia,88945625174.0,271665,1201.1,female,0.0,0,2009
11345,5-14 years,Slovakia,88945625174.0,285623,1201.1,male,0.0,0,2009
11346,75+ years,Slovakia,89501012916.0,94140,1203.8,male,35.05,33,2010
11347,35-54 years,Slovakia,89501012916.0,779236,1203.8,male,30.67,239,2010
11348,55-74 years,Slovakia,89501012916.0,472869,1203.8,male,30.66,145,2010
11349,25-34 years,Slovakia,89501012916.0,472324,1203.8,male,16.09,76,2010
11350,15-24 years,Slovakia,89501012916.0,395147,1203.8,male,10.63,42,2010
11351,75+ years,Slovakia,89501012916.0,192666,1203.8,female,5.71,11,2010
11352,35-54 years,Slovakia,89501012916.0,776865,1203.8,female,5.02,39,2010
11353,55-74 years,Slovakia,89501012916.0,585761,1203.8,female,4.44,26,2010
11354,15-24 years,Slovakia,89501012916.0,378865,1203.8,female,1.85,7,2010
11355,25-34 years,Slovakia,89501012916.0,451905,1203.8,female,1.77,8,2010
11356,5-14 years,Slovakia,89501012916.0,280990,1203.8,male,1.42,4,2010
11357,5-14 years,Slovakia,89501012916.0,266794,1203.8,female,0.37,1,2010
11358,75+ years,Slovakia,93413992956.0,96276,1228.6,male,34.28,33,2012
11359,55-74 years,Slovakia,93413992956.0,507498,1228.6,male,28.37,144,2012
11360,35-54 years,Slovakia,93413992956.0,782988,1228.6,male,26.18,205,2012
11361,25-34 years,Slovakia,93413992956.0,454459,1228.6,male,16.28,74,2012
11362,15-24 years,Slovakia,93413992956.0,365970,1228.6,male,11.2,41,2012
11363,55-74 years,Slovakia,93413992956.0,617279,1228.6,female,5.02,31,2012
11364,35-54 years,Slovakia,93413992956.0,771132,1228.6,female,3.89,30,2012
11365,75+ years,Slovakia,93413992956.0,197258,1228.6,female,1.52,3,2012
11366,25-34 years,Slovakia,93413992956.0,432608,1228.6,female,1.16,5,2012
11367,15-24 years,Slovakia,93413992956.0,350538,1228.6,female,0.86,3,2012
11368,5-14 years,Slovakia,93413992956.0,277738,1228.6,male,0.72,2,2012
11369,5-14 years,Slovakia,93413992956.0,263178,1228.6,female,0.0,0,2012
11370,75+ years,Slovakia,98478349315.0,97542,1296.6,male,39.98,39,2013
11371,55-74 years,Slovakia,98478349315.0,522244,1296.6,male,32.55,170,2013
11372,35-54 years,Slovakia,98478349315.0,789882,1296.6,male,26.08,206,2013
11373,25-34 years,Slovakia,98478349315.0,447049,1296.6,male,17.45,78,2013
11374,15-24 years,Slovakia,98478349315.0,354722,1296.6,male,10.99,39,2013
11375,55-74 years,Slovakia,98478349315.0,631225,1296.6,female,4.28,27,2013
11376,35-54 years,Slovakia,98478349315.0,775058,1296.6,female,4.13,32,2013
11377,75+ years,Slovakia,98478349315.0,199984,1296.6,female,3.5,7,2013
11378,15-24 years,Slovakia,98478349315.0,339096,1296.6,female,2.95,10,2013
11379,25-34 years,Slovakia,98478349315.0,426184,1296.6,female,1.64,7,2013
11380,5-14 years,Slovakia,98478349315.0,276853,1296.6,male,0.36,1,2013
11381,5-14 years,Slovakia,98478349315.0,262370,1296.6,female,0.0,0,2013
11382,75+ years,Slovakia,101000000000.0,99184,1321.0,male,41.34,41,2014
11383,55-74 years,Slovakia,101000000000.0,535001,1321.0,male,30.47,163,2014
11384,35-54 years,Slovakia,101000000000.0,797994,1321.0,male,22.18,177,2014
11385,25-34 years,Slovakia,101000000000.0,439688,1321.0,male,13.65,60,2014
11386,15-24 years,Slovakia,101000000000.0,342989,1321.0,male,8.75,30,2014
11387,55-74 years,Slovakia,101000000000.0,642640,1321.0,female,5.29,34,2014
11388,75+ years,Slovakia,101000000000.0,203433,1321.0,female,3.44,7,2014
11389,25-34 years,Slovakia,101000000000.0,419408,1321.0,female,3.1,13,2014
11390,35-54 years,Slovakia,101000000000.0,780755,1321.0,female,3.07,24,2014
11391,15-24 years,Slovakia,101000000000.0,327505,1321.0,female,1.53,5,2014
11392,5-14 years,Slovakia,101000000000.0,263111,1321.0,female,0.0,0,2014
11393,5-14 years,Slovakia,101000000000.0,277978,1321.0,male,0.0,0,2014
11394,75+ years,Slovenia,21273055398.0,25800,1076.8,male,104.65,27,1995
11395,55-74 years,Slovenia,21273055398.0,165300,1076.8,male,76.23,126,1995
11396,35-54 years,Slovenia,21273055398.0,287800,1076.8,male,60.46,174,1995
11397,25-34 years,Slovenia,21273055398.0,148100,1076.8,male,36.46,54,1995
11398,15-24 years,Slovenia,21273055398.0,151300,1076.8,male,33.71,51,1995
11399,75+ years,Slovenia,21273055398.0,58600,1076.8,female,27.3,16,1995
11400,55-74 years,Slovenia,21273055398.0,215700,1076.8,female,21.79,47,1995
11401,35-54 years,Slovenia,21273055398.0,280800,1076.8,female,15.31,43,1995
11402,25-34 years,Slovenia,21273055398.0,149200,1076.8,female,10.72,16,1995
11403,15-24 years,Slovenia,21273055398.0,144100,1076.8,female,4.16,6,1995
11404,5-14 years,Slovenia,21273055398.0,131800,1076.8,male,2.28,3,1995
11405,5-14 years,Slovenia,21273055398.0,125500,1076.8,female,0.8,1,1995
11406,75+ years,Slovenia,21480023017.0,26100,1076.8,male,114.94,30,1996
11407,55-74 years,Slovenia,21480023017.0,165900,1076.8,male,92.83,154,1996
11408,35-54 years,Slovenia,21480023017.0,290500,1076.8,male,61.27,178,1996
11409,25-34 years,Slovenia,21480023017.0,151900,1076.8,male,44.77,68,1996
11410,75+ years,Slovenia,21480023017.0,59800,1076.8,female,26.76,16,1996
11411,55-74 years,Slovenia,21480023017.0,216400,1076.8,female,23.57,51,1996
11412,15-24 years,Slovenia,21480023017.0,152900,1076.8,male,21.58,33,1996
11413,35-54 years,Slovenia,21480023017.0,278800,1076.8,female,19.37,54,1996
11414,25-34 years,Slovenia,21480023017.0,149400,1076.8,female,6.69,10,1996
11415,15-24 years,Slovenia,21480023017.0,145000,1076.8,female,6.21,9,1996
11416,5-14 years,Slovenia,21480023017.0,125100,1076.8,female,1.6,2,1996
11417,5-14 years,Slovenia,21480023017.0,131300,1076.8,male,1.52,2,1996
11418,75+ years,Slovenia,20749140606.0,26800,1076.8,male,115.67,31,1997
11419,55-74 years,Slovenia,20749140606.0,170200,1076.8,male,81.08,138,1997
